scorer,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000,DLC_resnet50_2023-08-14_TCPhase2Aug14shuffle1_500000
bodyparts,nose,nose,nose,left_ear,left_ear,left_ear,right_ear,right_ear,right_ear,tail,tail,tail,box_ul,box_ul,box_ul,box_ur,box_ur,box_ur,box_lr,box_lr,box_lr,box_ll,box_ll,box_ll
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
4832,267.6203308105469,220.27108764648438,1.0,262.1263122558594,185.91470336914062,1.0,243.92886352539062,202.41273498535156,1.0,219.53512573242188,134.61094665527344,1.0,68.06290435791016,48.32892990112305,1.0,292.911376953125,218.96914672851562,0.00026469171280041337,293.5764465332031,218.53402709960938,1.0,238.66078186035156,226.138671875,1.0
4833,268.0056457519531,220.50894165039062,1.0,262.5679931640625,186.7672882080078,1.0,243.93309020996094,202.71609497070312,1.0,219.49319458007812,134.61094665527344,1.0,67.62281799316406,48.18402099609375,1.0,292.8312683105469,218.96914672851562,0.00027181411860510707,293.5847473144531,218.53402709960938,1.0,238.7082977294922,226.183349609375,1.0
4834,268.26300048828125,220.57470703125,1.0,262.58917236328125,186.7672882080078,1.0,243.978271484375,203.23056030273438,1.0,219.4539337158203,134.61094665527344,1.0,67.62281799316406,48.18402099609375,1.0,292.911376953125,218.96914672851562,0.00026609678752720356,293.7272644042969,218.53402709960938,1.0,238.83982849121094,226.138671875,1.0
4835,268.3524475097656,220.6024627685547,1.0,262.7242126464844,186.7672882080078,1.0,244.06813049316406,203.2803497314453,1.0,219.38406372070312,134.77330017089844,1.0,67.62281799316406,48.18402099609375,1.0,293.1224670410156,218.96914672851562,0.0004348292131908238,293.8109436035156,218.43743896484375,1.0,239.0507049560547,226.138671875,1.0
4836,268.3524475097656,220.6024627685547,1.0,263.77764892578125,186.3848419189453,1.0,244.4359130859375,203.2803497314453,1.0,219.4539337158203,134.73770141601562,1.0,68.14871215820312,48.389862060546875,1.0,293.1224670410156,218.96253967285156,0.00028187892166897655,293.8109436035156,218.35218811035156,1.0,239.06561279296875,225.96372985839844,1.0
4837,268.7633361816406,220.57470703125,1.0,263.77764892578125,186.3588104248047,1.0,244.82498168945312,203.23056030273438,1.0,219.29940795898438,134.77330017089844,1.0,68.2540054321289,48.48725509643555,1.0,292.9520568847656,218.84017944335938,0.00029272548272274435,293.8109436035156,218.1068878173828,1.0,239.08262634277344,225.96372985839844,1.0
4838,268.7633361816406,219.5554656982422,1.0,263.77764892578125,185.60324096679688,1.0,244.86817932128906,202.7518768310547,1.0,219.29940795898438,135.07650756835938,1.0,68.27738189697266,48.55440902709961,1.0,292.9520568847656,218.84017944335938,0.0002889574971050024,293.9230041503906,218.1068878173828,1.0,239.08262634277344,225.96372985839844,1.0
4839,268.4829406738281,219.0531005859375,1.0,263.6822814941406,184.5970458984375,1.0,245.8688507080078,202.08322143554688,1.0,219.37298583984375,135.13804626464844,1.0,68.27738189697266,48.75078582763672,1.0,292.91357421875,218.59078979492188,0.00031181247322820127,293.9577941894531,218.05908203125,1.0,239.26181030273438,226.2674102783203,1.0
4840,268.4829406738281,219.04443359375,1.0,263.6822814941406,184.5970458984375,1.0,245.8727569580078,202.08322143554688,1.0,219.42140197753906,135.13804626464844,1.0,68.2540054321289,48.79494094848633,1.0,292.8311462402344,218.49681091308594,0.0003659948706626892,294.0949401855469,217.80722045898438,1.0,239.29026794433594,226.2674102783203,1.0
4841,268.9256896972656,218.958251953125,1.0,263.6822814941406,184.5215301513672,1.0,245.8768768310547,202.08322143554688,1.0,219.42140197753906,135.1409454345703,1.0,68.2540054321289,48.81415557861328,1.0,292.77099609375,218.494140625,0.00036562749301083386,294.10455322265625,217.77694702148438,1.0,239.29965209960938,226.2674102783203,1.0
4842,270.93231201171875,218.051025390625,1.0,266.3133850097656,184.48866271972656,1.0,249.38856506347656,202.08322143554688,1.0,219.80467224121094,135.13804626464844,1.0,68.27738189697266,48.81415557861328,1.0,292.20013427734375,218.2643585205078,0.00034545897506177425,294.2966003417969,217.23501586914062,1.0,240.18043518066406,225.37696838378906,1.0
4843,270.93231201171875,217.79861450195312,1.0,266.3133850097656,184.4874267578125,1.0,249.38856506347656,202.07992553710938,1.0,219.80467224121094,135.09100341796875,1.0,68.63638305664062,48.8499755859375,1.0,291.99493408203125,217.96144104003906,0.00035593757638707757,294.30810546875,217.0209503173828,1.0,240.18043518066406,225.14498901367188,1.0
4844,270.93231201171875,217.640625,1.0,266.3133850097656,184.4691162109375,1.0,249.38856506347656,201.85423278808594,1.0,219.80467224121094,134.1856231689453,1.0,69.0556869506836,48.87178039550781,1.0,291.70623779296875,217.70361328125,0.00040363508742302656,294.31854248046875,216.82850646972656,1.0,240.18043518066406,224.9428253173828,1.0
4845,270.7308044433594,217.6117706298828,1.0,265.14739990234375,183.4772186279297,1.0,248.19384765625,201.13134765625,1.0,219.62652587890625,133.746826171875,1.0,69.10292053222656,48.90803527832031,1.0,291.6198425292969,217.5647430419922,0.0003820618730969727,294.3423767089844,216.8181915283203,1.0,240.18043518066406,224.81378173828125,1.0
4846,270.6329345703125,217.6117706298828,1.0,265.09783935546875,183.4772186279297,1.0,248.1685333251953,201.1192169189453,1.0,219.62582397460938,133.60342407226562,1.0,69.12279510498047,48.92049026489258,1.0,291.5896911621094,217.45472717285156,0.00038320411113090813,294.3423767089844,216.8181915283203,1.0,240.1654510498047,225.14498901367188,1.0
4847,270.4032897949219,217.6117706298828,1.0,265.0771789550781,183.4772186279297,1.0,248.12730407714844,201.06536865234375,1.0,219.61349487304688,133.49929809570312,1.0,69.12279510498047,48.9791259765625,1.0,291.56768798828125,217.4482421875,0.0004374993441160768,294.3423767089844,216.8181915283203,1.0,240.1481170654297,225.14498901367188,1.0
4848,269.4835205078125,217.65234375,1.0,262.80340576171875,183.63327026367188,1.0,247.18679809570312,200.90724182128906,1.0,219.61349487304688,132.64170837402344,1.0,69.67250061035156,49.05084228515625,1.0,291.40728759765625,217.4482421875,0.00031907885568216443,293.7021789550781,216.94642639160156,1.0,239.16217041015625,225.58750915527344,1.0
4849,269.4165344238281,217.69236755371094,1.0,262.7656555175781,183.87936401367188,1.0,247.05113220214844,200.90724182128906,1.0,219.61349487304688,132.6271209716797,1.0,69.67250061035156,49.09707260131836,1.0,291.40728759765625,217.4200439453125,0.00031837171991355717,293.6496887207031,217.06387329101562,1.0,239.16217041015625,225.95230102539062,1.0
4850,268.6348571777344,217.8011932373047,1.0,261.73406982421875,183.9112091064453,1.0,245.67062377929688,200.90724182128906,1.0,220.103759765625,132.52362060546875,1.0,69.67250061035156,49.09707260131836,1.0,291.40728759765625,217.30397033691406,0.0002851158787962049,293.6430969238281,217.2206573486328,1.0,239.16217041015625,226.17811584472656,1.0
4851,267.33074951171875,217.9056854248047,1.0,260.9194641113281,183.9716339111328,1.0,245.667724609375,201.28634643554688,1.0,221.2545166015625,132.51763916015625,1.0,69.59452056884766,49.09707260131836,1.0,400.2215576171875,-1.3027572631835938,0.00033015621011145413,293.33734130859375,217.72805786132812,1.0,239.17752075195312,226.3290557861328,1.0
4852,267.30926513671875,217.9056854248047,1.0,260.90478515625,183.98004150390625,1.0,245.662353515625,201.28634643554688,1.0,221.26454162597656,132.50396728515625,1.0,69.59452056884766,49.09707260131836,1.0,400.2215576171875,-1.3027572631835938,0.0003401811409275979,293.33428955078125,217.7516326904297,1.0,239.3167266845703,226.75555419921875,1.0
4853,267.28399658203125,217.8011932373047,1.0,260.8727722167969,183.98004150390625,1.0,245.61856079101562,201.28634643554688,1.0,221.3555450439453,132.37379455566406,1.0,69.59452056884766,49.0986213684082,1.0,400.2215576171875,-1.3027572631835938,0.00034219163353554904,293.32568359375,217.7836151123047,1.0,239.319091796875,226.8780517578125,1.0
4854,267.28399658203125,217.37054443359375,0.999498724937439,260.90478515625,186.95797729492188,1.0,232.2434539794922,187.07908630371094,1.0,224.3689422607422,126.55274963378906,1.0,70.02796173095703,49.0986213684082,1.0,400.2215576171875,-1.3058018684387207,0.00028045338694937527,292.8821105957031,217.79437255859375,1.0,240.5830535888672,226.99319458007812,1.0
4855,259.9197082519531,216.2646484375,0.9993385672569275,252.8341522216797,186.95797729492188,1.0,232.0719451904297,186.916015625,1.0,224.45924377441406,126.33567810058594,1.0,70.02796173095703,49.11326217651367,1.0,400.22161865234375,-1.3060259819030762,0.0002806259144563228,292.8821105957031,217.85089111328125,1.0,240.87794494628906,227.0465850830078,1.0
4856,259.745849609375,216.0968017578125,0.004829778801649809,252.78457641601562,186.95797729492188,0.0008381950319744647,218.3600311279297,163.17430114746094,0.00947396457195282,242.3988494873047,121.26103973388672,1.0,70.13957214355469,49.124916076660156,1.0,404.7001647949219,-1.8598575592041016,0.00028870825190097094,292.8821105957031,218.29208374023438,1.0,240.9044189453125,227.10755920410156,1.0
4857,199.9995880126953,156.3936767578125,0.2513483762741089,214.00930786132812,166.1319122314453,0.9999953508377075,210.0214080810547,143.57176208496094,1.0,244.61013793945312,120.44514465332031,1.0,70.02796173095703,49.11326217651367,1.0,404.7001647949219,-1.881596565246582,0.0002484261349309236,294.00091552734375,218.32333374023438,1.0,242.52183532714844,227.0465850830078,1.0
4858,199.95635986328125,156.26953125,0.23287256062030792,213.85519409179688,166.11680603027344,0.999995231628418,210.01551818847656,143.48129272460938,1.0,244.61013793945312,120.44514465332031,1.0,70.02796173095703,49.11326217651367,1.0,404.71026611328125,-1.881596565246582,0.00024192724958993495,294.00091552734375,218.32333374023438,1.0,242.52183532714844,227.0465850830078,1.0
4859,199.8105926513672,156.1788787841797,0.2566845715045929,213.8323211669922,166.1136474609375,0.9999964237213135,209.9500732421875,143.47711181640625,1.0,244.61013793945312,120.44514465332031,1.0,70.13957214355469,49.124916076660156,1.0,404.71026611328125,-1.881596565246582,0.0003462042659521103,294.00091552734375,218.32333374023438,1.0,242.52183532714844,226.9787139892578,1.0
4860,162.62020874023438,51.72679901123047,0.9999994039535522,165.01409912109375,85.3148193359375,1.0,189.203125,67.4576187133789,1.0,230.40614318847656,120.44514465332031,1.0,73.66505432128906,49.56355285644531,1.0,404.71026611328125,-1.5885696411132812,0.0003988363314419985,294.00091552734375,217.82101440429688,1.0,240.81533813476562,226.3419952392578,1.0
4861,162.61422729492188,51.5458984375,0.9999995231628418,164.9685516357422,85.28440856933594,1.0,189.17222595214844,67.43241119384766,1.0,230.15411376953125,120.44514465332031,1.0,73.66505432128906,49.56355285644531,1.0,404.7130432128906,-1.5879426002502441,0.0003854617534670979,294.1784362792969,217.82101440429688,1.0,240.81533813476562,225.90127563476562,1.0
4862,148.70343017578125,36.76336669921875,1.0,153.53607177734375,74.19064331054688,1.0,178.7678985595703,53.559234619140625,1.0,214.8482208251953,116.57730865478516,1.0,73.66505432128906,49.56355285644531,1.0,404.7319030761719,-1.4814643859863281,0.00038090100861154497,294.3811340332031,217.82101440429688,1.0,240.81533813476562,225.25856018066406,1.0
4863,116.11312866210938,26.83681297302246,0.1868242621421814,125.68890380859375,58.58134460449219,0.8694514036178589,150.6897430419922,35.95637512207031,0.9954196214675903,187.23434448242188,99.40315246582031,1.0,71.4970932006836,49.08376693725586,1.0,404.7130432128906,-1.4805717468261719,0.00028967991238459945,295.36614990234375,217.96868896484375,1.0,241.84986877441406,225.24789428710938,1.0
4864,116.09606170654297,26.83681297302246,0.18733491003513336,125.65689086914062,58.57868576049805,0.8698363900184631,150.6407470703125,35.93671417236328,0.9953790903091431,186.9073486328125,99.38448333740234,1.0,71.4119873046875,49.08376693725586,1.0,404.86248779296875,-1.4083409309387207,0.00028761784778907895,295.36614990234375,217.96868896484375,1.0,241.84986877441406,225.23065185546875,1.0
4865,116.00350952148438,26.83681297302246,0.17566005885601044,125.50574493408203,58.57495880126953,0.7654423117637634,150.48536682128906,35.9157600402832,0.9935809373855591,186.49209594726562,99.06695556640625,1.0,71.38391876220703,49.08376693725586,1.0,404.89190673828125,-1.4083409309387207,0.00036475571687333286,295.36614990234375,217.96868896484375,1.0,241.84986877441406,225.23016357421875,1.0
4866,80.84210205078125,31.57571029663086,0.9758648872375488,107.27789306640625,58.57495880126953,1.0,106.95735168457031,30.977699279785156,1.0,170.90643310546875,73.89161682128906,0.9999996423721313,69.17474365234375,49.253326416015625,0.9999809265136719,404.89459228515625,-1.1632065773010254,0.00014096344239078462,294.90032958984375,217.9586944580078,1.0,241.5504913330078,224.89004516601562,1.0
4867,80.84210205078125,31.58184242248535,0.9760873317718506,107.27789306640625,58.57495880126953,1.0,106.95735168457031,30.977699279785156,1.0,170.90643310546875,73.89161682128906,0.9999996423721313,69.06607818603516,49.35854721069336,0.9999805688858032,405.0320739746094,-1.1632065773010254,0.00013997775386087596,294.90032958984375,217.9533233642578,1.0,241.5001983642578,224.86502075195312,1.0
4868,80.84210205078125,44.19807815551758,0.16781751811504364,107.27789306640625,62.180030822753906,1.0,106.95735168457031,30.977699279785156,0.9999998807907104,170.90643310546875,73.89161682128906,0.9999994039535522,69.04904174804688,49.35854721069336,1.0,405.0320739746094,-1.1632065773010254,0.00015113067638594657,294.90032958984375,217.93006896972656,1.0,241.4491424560547,224.78912353515625,1.0
4869,85.9028549194336,46.52806091308594,0.9605310559272766,111.72805786132812,66.87413787841797,1.0,110.78865051269531,36.68577194213867,1.0,176.94500732421875,77.15455627441406,0.9961808919906616,69.06607818603516,49.34189224243164,1.0,405.0210876464844,-1.1632065773010254,0.00012819508265238255,294.9068603515625,217.9031982421875,1.0,241.37608337402344,224.7618865966797,1.0
4870,85.9028549194336,46.52806091308594,0.9621444940567017,111.72805786132812,66.87413787841797,1.0,110.78865051269531,36.68577194213867,1.0,176.94500732421875,77.15455627441406,0.9922102689743042,69.06607818603516,49.34189224243164,1.0,404.9751892089844,-1.1808481216430664,0.00013093937013763934,294.973876953125,217.89999389648438,1.0,241.31845092773438,224.73252868652344,1.0
4871,85.95320892333984,46.52806091308594,0.9590552449226379,111.72805786132812,66.87413787841797,1.0,110.78865051269531,36.68577194213867,1.0,176.94500732421875,77.15455627441406,0.998921275138855,69.04904174804688,49.34189224243164,1.0,404.9751892089844,-1.1808481216430664,0.0001401663466822356,295.01531982421875,217.8542022705078,1.0,241.31845092773438,224.71144104003906,1.0
4872,85.95320892333984,28.759613037109375,0.2279026061296463,88.84943389892578,55.895633697509766,0.999981164932251,110.32025146484375,33.80256271362305,1.0,170.1487274169922,76.33699035644531,1.0,66.55252838134766,49.29600143432617,0.9999525547027588,404.7744445800781,-0.808680534362793,0.0001449879928259179,294.973876953125,217.77879333496094,1.0,241.2908935546875,224.70724487304688,1.0
4873,108.53630828857422,7.4319844245910645,0.015112939290702343,84.23704528808594,47.3121337890625,0.2658441960811615,98.70819091796875,31.74097442626953,0.9999977350234985,165.74032592773438,72.7742919921875,1.0,54.22276306152344,42.24781799316406,0.9544829726219177,404.7744445800781,-0.808680534362793,0.00014149188064038754,294.973876953125,217.6758270263672,1.0,241.19979858398438,224.61984252929688,1.0
4874,111.24934387207031,7.430521488189697,0.13094978034496307,84.23704528808594,34.827762603759766,0.4316198229789734,90.64317321777344,31.21798324584961,0.999993085861206,163.3233184814453,71.26067352294922,1.0,47.05780029296875,35.888763427734375,0.9238220453262329,404.814697265625,-0.8462357521057129,0.0001920331415021792,294.8047180175781,217.55885314941406,1.0,241.1448974609375,224.61984252929688,1.0
4875,111.25017547607422,7.409965515136719,0.13035352528095245,84.23487091064453,34.827762603759766,0.43419888615608215,90.63890075683594,31.215408325195312,0.9999932050704956,163.28610229492188,71.2606430053711,1.0,47.05780029296875,35.88824462890625,0.9242180585861206,404.814697265625,-0.8462357521057129,0.00018027500482276082,294.8046569824219,217.55885314941406,1.0,241.1448974609375,224.61984252929688,1.0
4876,111.25114440917969,7.430521488189697,0.12631654739379883,84.23487091064453,34.827762603759766,0.4291653335094452,90.63890075683594,31.215408325195312,0.9999932050704956,162.90870666503906,71.14636993408203,1.0,47.05780029296875,35.88824462890625,0.9255510568618774,404.814697265625,-0.8462357521057129,0.00018045780598185956,294.8046569824219,217.5507049560547,1.0,241.14297485351562,224.61984252929688,1.0
4877,111.25114440917969,7.4319844245910645,0.1261957734823227,84.23704528808594,34.831851959228516,0.4283362030982971,90.63890075683594,31.21798324584961,0.9999932050704956,162.90870666503906,70.96522521972656,1.0,47.07073211669922,35.88824462890625,0.9232023358345032,404.814697265625,-0.8462357521057129,0.00018045780598185956,294.7983093261719,217.5507049560547,1.0,241.13723754882812,224.61647033691406,1.0
4878,111.25017547607422,11.3364896774292,0.020437229424715042,84.23716735839844,53.65309143066406,0.9945521950721741,92.69449615478516,32.27468490600586,0.9999996423721313,162.90870666503906,71.2606430053711,1.0,55.27286148071289,48.36634063720703,0.17542637884616852,233.94915771484375,23.91523551940918,0.0002742174547165632,294.8046569824219,215.5133056640625,1.0,240.51478576660156,223.34078979492188,1.0
4879,97.85458374023438,41.869991302490234,0.08442775160074234,99.86768341064453,60.7243766784668,0.9682400226593018,113.35315704345703,35.02410888671875,0.9999920129776001,167.82472229003906,71.2606430053711,0.738768994808197,70.6162109375,48.36634063720703,0.9999892711639404,155.06373596191406,29.263837814331055,0.00019842377514578402,294.8046569824219,215.5133056640625,1.0,240.28384399414062,223.34078979492188,1.0
4880,97.85458374023438,42.02365493774414,0.7014615535736084,113.70372772216797,67.91187286376953,0.9999829530715942,128.8159942626953,47.98720932006836,0.9999997615814209,188.91351318359375,111.02484130859375,0.21168048679828644,70.6162109375,48.36634063720703,1.0,155.06373596191406,29.263837814331055,0.0019270657794550061,294.8213806152344,215.5133056640625,1.0,240.125732421875,223.34078979492188,1.0
4881,97.85452270507812,42.03108596801758,0.6936795711517334,113.7130355834961,67.91187286376953,0.9999833106994629,128.8175506591797,47.98720932006836,0.9999997615814209,188.91590881347656,111.03034973144531,0.2044411152601242,70.6286849975586,48.36634063720703,1.0,155.0913848876953,29.263837814331055,0.0019155999179929495,294.8228759765625,215.51478576660156,1.0,240.11961364746094,223.35560607910156,1.0
4882,97.85458374023438,42.03293991088867,0.6906494498252869,113.7173080444336,67.91596221923828,0.9999829530715942,128.8181610107422,47.989253997802734,0.9999997615814209,188.9219970703125,111.03034973144531,0.20500344038009644,70.6286849975586,48.364524841308594,1.0,155.0913848876953,29.263837814331055,0.001884634024463594,294.8243713378906,215.52037048339844,1.0,240.11961364746094,223.35560607910156,1.0
4883,97.87835693359375,42.03293991088867,0.6904699206352234,113.71776580810547,67.91875457763672,0.9999829530715942,128.8181610107422,47.989253997802734,0.9999997615814209,188.9288787841797,111.03034973144531,0.20224595069885254,70.65050506591797,48.348480224609375,1.0,155.0938720703125,29.263837814331055,0.0018796237418428063,294.82611083984375,215.54344177246094,1.0,240.125732421875,223.35560607910156,1.0
4884,194.104248046875,128.6057586669922,0.9993846416473389,191.03536987304688,109.21064758300781,1.0,167.60220336914062,114.88088989257812,0.9999998807907104,195.74786376953125,111.03594970703125,0.9989339709281921,71.74744415283203,48.291683197021484,1.0,207.53076171875,114.3968505859375,0.0007170888711698353,295.40374755859375,215.89276123046875,1.0,240.17645263671875,223.3883514404297,1.0
4885,213.41195678710938,147.0688018798828,0.999915361404419,212.61265563964844,127.95214080810547,0.9999997615814209,189.76341247558594,131.0177001953125,0.9999803304672241,196.21812438964844,112.27600860595703,0.999846339225769,71.89920043945312,48.27477264404297,1.0,234.49713134765625,143.62997436523438,0.00024207490787375718,295.44268798828125,216.87432861328125,1.0,241.36880493164062,223.3943634033203,1.0
4886,233.32957458496094,168.463134765625,0.9999673366546631,229.88882446289062,147.62196350097656,1.0,209.64508056640625,157.45419311523438,0.9999998807907104,217.559814453125,128.76425170898438,0.9999148845672607,72.70358276367188,48.27477264404297,1.0,236.8692626953125,143.63461303710938,0.00035447062691673636,295.44268798828125,217.35647583007812,1.0,241.90452575683594,224.12684631347656,1.0
4887,233.33494567871094,168.47979736328125,0.9999682903289795,229.89088439941406,147.62197875976562,1.0,209.6521759033203,157.45419311523438,0.9999998807907104,217.5663604736328,128.76431274414062,0.9999127388000488,72.70358276367188,48.27477264404297,1.0,236.8692626953125,143.63494873046875,0.0003508852096274495,295.405517578125,217.35647583007812,1.0,241.9202880859375,224.13308715820312,1.0
4888,233.3357696533203,168.4840850830078,0.999968409538269,229.89122009277344,147.6282196044922,1.0,209.65301513671875,157.4545135498047,0.9999998807907104,217.5679473876953,128.76791381835938,0.9999145269393921,72.70358276367188,48.27051544189453,1.0,236.8692626953125,143.63494873046875,0.0003520121390465647,295.4046325683594,217.35647583007812,1.0,241.9202880859375,224.13308715820312,1.0
4889,233.3357696533203,168.48516845703125,0.9999680519104004,229.89122009277344,147.6282196044922,1.0,209.65301513671875,157.4545135498047,0.9999998807907104,217.5736083984375,128.7825469970703,0.9999113082885742,72.66303253173828,48.257991790771484,1.0,236.84359741210938,143.63494873046875,0.0003550371329765767,295.4046325683594,217.34730529785156,1.0,241.9202880859375,224.12684631347656,1.0
4890,265.2430725097656,217.8582305908203,1.0,260.477783203125,183.91798400878906,1.0,240.11114501953125,198.5518341064453,1.0,224.1316680908203,135.9748992919922,1.0,71.36270904541016,47.97561264038086,1.0,234.47750854492188,232.35189819335938,0.0002496934903319925,292.9441223144531,216.4688720703125,1.0,240.7603302001953,223.62757873535156,1.0
4891,265.4412841796875,218.39437866210938,1.0,260.9262390136719,184.7689971923828,1.0,242.2256622314453,198.921630859375,1.0,224.1316680908203,136.27928161621094,1.0,71.33101654052734,47.95825958251953,1.0,234.3739776611328,232.5568084716797,0.0002610075753182173,292.805419921875,216.4688720703125,1.0,240.7599334716797,223.4994659423828,1.0
4892,265.6593017578125,218.77108764648438,1.0,260.94189453125,184.8461456298828,1.0,242.46812438964844,199.0155487060547,1.0,224.1316680908203,136.2829132080078,1.0,71.33101654052734,47.92683410644531,1.0,234.2765655517578,232.55709838867188,0.0002722625795286149,292.6275634765625,216.4688720703125,1.0,240.7599334716797,223.4994659423828,1.0
4893,265.6600341796875,218.77108764648438,1.0,260.94189453125,184.8599395751953,1.0,242.46812438964844,199.0155487060547,1.0,224.1316680908203,136.2829132080078,1.0,71.33101654052734,47.92683410644531,1.0,234.27630615234375,232.5669708251953,0.00027037988184019923,292.6275634765625,216.4688720703125,1.0,240.7603302001953,223.5113525390625,1.0
4894,265.6815490722656,218.77108764648438,1.0,260.92840576171875,184.8599395751953,1.0,242.46812438964844,199.0155487060547,1.0,224.12710571289062,136.2829132080078,1.0,71.33320617675781,47.92683410644531,1.0,234.27615356445312,232.55709838867188,0.0002719011972658336,292.6275634765625,216.47323608398438,1.0,240.7603302001953,223.4994659423828,1.0
4895,265.7127990722656,218.7294464111328,1.0,260.92840576171875,184.8461456298828,1.0,242.46812438964844,199.01268005371094,1.0,224.12521362304688,136.2829132080078,1.0,71.42350006103516,47.97470474243164,1.0,234.2749786376953,232.5669708251953,0.000282837834674865,292.65155029296875,216.47509765625,1.0,240.7599334716797,223.5113525390625,1.0
4896,266.8930969238281,217.2479705810547,1.0,260.92840576171875,183.1437530517578,1.0,242.46812438964844,198.03541564941406,1.0,223.75416564941406,136.28326416015625,1.0,71.46460723876953,47.98322296142578,1.0,234.2749786376953,232.5669708251953,0.0003256866184528917,292.65155029296875,216.51699829101562,1.0,240.5182647705078,223.5508575439453,1.0
4897,268.3155517578125,202.04959106445312,0.9999831914901733,260.92840576171875,173.75588989257812,1.0,248.82186889648438,195.40997314453125,1.0,222.26138305664062,136.34295654296875,1.0,71.46460723876953,47.99357986450195,1.0,234.27630615234375,231.77838134765625,0.00020463897089939564,292.6631164550781,217.31820678710938,1.0,239.89466857910156,224.6088104248047,1.0
4898,284.9670715332031,173.7506561279297,0.9386557936668396,265.72918701171875,163.78717041015625,1.0,267.135498046875,184.62757873535156,1.0,219.95809936523438,138.0045623779297,1.0,71.46460723876953,48.02183151245117,1.0,285.5103759765625,162.37237548828125,0.0004394087300170213,292.6631164550781,217.32110595703125,1.0,239.6614990234375,225.65371704101562,1.0
4899,284.9670715332031,173.7506561279297,0.9385979175567627,265.7414855957031,163.78717041015625,1.0,267.1485900878906,184.62757873535156,1.0,219.95669555664062,138.0047149658203,1.0,71.43531036376953,48.02183151245117,1.0,285.5103759765625,162.37237548828125,0.0004520626098383218,292.6631164550781,217.3276824951172,1.0,239.6586151123047,225.68431091308594,1.0
4900,284.9710693359375,173.7447052001953,0.9386230111122131,265.74224853515625,163.78636169433594,1.0,267.1593933105469,184.62242126464844,1.0,219.95669555664062,138.0047149658203,1.0,71.43531036376953,48.02183151245117,1.0,285.51263427734375,162.37237548828125,0.0004521998343989253,292.6631164550781,217.32110595703125,1.0,239.6586151123047,225.68431091308594,1.0
4901,284.9710693359375,173.7447052001953,0.9383409023284912,265.7494812011719,163.78636169433594,1.0,267.16510009765625,184.62242126464844,1.0,219.95809936523438,138.0045623779297,1.0,71.43531036376953,48.02183151245117,1.0,285.51263427734375,162.37461853027344,0.0004515355103649199,292.6681823730469,217.32110595703125,1.0,239.6614990234375,225.68431091308594,1.0
4902,342.4787902832031,51.201515197753906,0.9997603297233582,317.89666748046875,71.7617416381836,1.0,337.58697509765625,79.76642608642578,1.0,279.2023010253906,128.88534545898438,1.0,71.43531036376953,48.02183151245117,1.0,292.8457946777344,162.37461853027344,0.000263844383880496,293.1050720214844,217.302978515625,1.0,240.7070770263672,225.11892700195312,1.0
4903,348.8428039550781,35.09261703491211,0.9981751441955566,324.1419372558594,55.36769104003906,1.0,345.0091552734375,65.58029174804688,1.0,291.02630615234375,120.36814880371094,1.0,71.91609954833984,48.03506851196289,1.0,293.4888916015625,162.37461853027344,0.0002367756242165342,293.260498046875,217.302978515625,1.0,240.80245971679688,225.1019287109375,1.0
4904,355.9796142578125,24.14264488220215,0.9959037899971008,329.37554931640625,45.246673583984375,1.0,351.2437744140625,56.49553680419922,1.0,295.8627624511719,114.16973876953125,1.0,71.9963607788086,48.064388275146484,1.0,319.7652587890625,45.36826705932617,0.00041643274016678333,293.260498046875,217.27206420898438,1.0,241.25535583496094,225.1001739501953,1.0
